accept_time;signal_time;clid;uuid;vehicle_type;route;lat;lon;speed;direction;thread;bind_lat;bind_lon;fly_time;life_time;d_acc
2024-12-13 4:40:06;2024-12-13 4:39:35;irkutsk;29449;bus;10;52.360886;104.1411;10.0;107.0;None;None;None;31;43;50
2024-12-13 4:40:56;2024-12-13 4:40:18;irkutsk;29449;bus;10;52.360493;104.14313;0.0;102.0;None;None;None;38;11;25
2024-12-13 4:41:21;2024-12-13 4:40:29;irkutsk;29449;bus;10;52.360493;104.14313;0.0;102.0;None;None;None;52;48;25
2024-12-13 4:41:46;2024-12-13 4:41:17;irkutsk;29449;bus;10;52.360493;104.14313;1.666667;110.0;None;None;None;29;5;25
2024-12-13 4:42:11;2024-12-13 4:41:22;irkutsk;29449;bus;10;52.36044;104.1434;4.722222;98.0;None;None;None;49;13;25
2024-12-13 4:42:36;2024-12-13 4:41:35;irkutsk;29449;bus;10;52.360867;104.144325;6.944444;47.0;None;None;None;61;61;50
2024-12-13 4:43:26;2024-12-13 4:42:36;irkutsk;29449;bus;10;52.363087;104.14844;4.444444;50.0;None;None;None;50;62;51
2024-12-13 4:43:01;2024-12-13 4:42:39;irkutsk;29478;bus;10;52.35278;104.1775;0.833333;60.0;None;None;None;22;39;50
2024-12-13 4:43:51;2024-12-13 4:43:18;irkutsk;29478;bus;10;52.35279;104.17753;0.0;59.0;None;None;None;33;6;26
2024-12-13 4:44:17;2024-12-13 4:43:24;irkutsk;29478;bus;10;52.352783;104.177505;1.944444;152.0;None;None;None;53;30;24
2024-12-13 4:44:17;2024-12-13 4:43:38;irkutsk;29449;bus;10;52.364384;104.1508;3.888889;47.0;None;None;None;39;62;50
2024-12-13 4:44:41;2024-12-13 4:43:54;irkutsk;29478;bus;10;52.35276;104.177536;1.388889;168.0;None;None;None;47;61;51
2024-12-13 4:45:07;2024-12-13 4:44:40;irkutsk;29449;bus;10;52.36564;104.15321;6.388889;52.0;None;None;None;27;61;50
2024-12-13 4:45:32;2024-12-13 4:44:55;irkutsk;29478;bus;10;52.352745;104.17754;0.0;115.0;None;None;None;37;601;600
2024-12-13 4:45:57;2024-12-13 4:45:41;irkutsk;29449;bus;10;52.36755;104.15673;6.944444;50.0;None;None;None;16;24;50
2024-12-13 4:46:47;2024-12-13 4:46:05;irkutsk;29449;bus;10;52.36833;104.15821;3.333333;31.0;None;None;None;42;17;25
2024-12-13 4:47:12;2024-12-13 4:46:22;irkutsk;29449;bus;10;52.368427;104.15793;2.5;236.0;None;None;None;50;32;25
2024-12-13 4:47:37;2024-12-13 4:46:54;irkutsk;29449;bus;10;52.368362;104.15778;0.0;223.0;None;None;None;43;23;25
2024-12-13 4:48:02;2024-12-13 4:47:17;irkutsk;29449;bus;10;52.368362;104.15778;0.0;223.0;None;None;None;45;601;575
2024-12-13 4:48:27;2024-12-13 4:48:06;irkutsk;27648;bus;10;52.3529;104.17944;0.0;127.0;None;None;None;21;590;600
2024-12-13 4:55:32;2024-12-13 4:54:56;irkutsk;29478;bus;10;52.35273;104.177444;0.0;230.0;None;None;None;36;547;551
2024-12-13 4:57:37;2024-12-13 4:57:18;irkutsk;29449;bus;10;52.368362;104.15778;0.0;223.0;None;None;None;19;600;601
2024-12-13 4:58:27;2024-12-13 4:57:56;irkutsk;27648;bus;10;52.3529;104.17944;0.0;69.0;None;None;None;31;586;601
2024-12-13 5:04:43;2024-12-13 5:04:03;irkutsk;29478;bus;10;52.35276;104.17752;0.833333;97.0;None;None;None;40;32;50
2024-12-13 5:05:33;2024-12-13 5:04:35;irkutsk;29478;bus;10;52.352757;104.177536;0.0;108.0;None;None;None;58;600;575
2024-12-13 5:07:38;2024-12-13 5:07:18;irkutsk;29449;bus;10;52.368355;104.15778;0.0;221.0;None;None;None;20;601;600
2024-12-13 5:08:28;2024-12-13 5:07:42;irkutsk;27648;bus;10;52.3529;104.17944;0.0;40.0;None;None;None;46;586;575
2024-12-13 5:15:08;2024-12-13 5:14:35;irkutsk;29478;bus;10;52.352764;104.17755;0.0;98.0;None;None;None;33;292;275
2024-12-13 5:17:38;2024-12-13 5:17:19;irkutsk;29449;bus;10;52.368355;104.157745;0.0;66.0;None;None;None;19;16;50
2024-12-13 5:18:03;2024-12-13 5:17:28;irkutsk;27648;bus;10;52.3529;104.17944;0.0;238.0;None;None;None;35;586;576
2024-12-13 5:18:28;2024-12-13 5:17:35;irkutsk;29449;bus;10;52.368248;104.15763;1.666667;186.0;None;None;None;53;34;25
2024-12-13 5:18:53;2024-12-13 5:18:09;irkutsk;29449;bus;10;52.368515;104.15901;6.111111;142.0;None;None;None;44;47;26
2024-12-13 5:19:19;2024-12-13 5:18:56;irkutsk;29449;bus;10;52.365116;104.163765;12.5;139.0;None;None;None;23;39;50
2024-12-13 5:19:43;2024-12-13 5:19:27;irkutsk;29478;bus;10;52.35283;104.177605;1.111111;214.0;None;None;None;16;35;76
2024-12-13 5:20:09;2024-12-13 5:19:35;irkutsk;29449;bus;10;52.362385;104.16776;8.333333;125.0;None;None;None;34;19;24
2024-12-13 5:20:33;2024-12-13 5:19:54;irkutsk;29449;bus;10;52.362633;104.16955;8.055556;129.0;None;None;None;39;19;26
2024-12-13 5:20:59;2024-12-13 5:20:02;irkutsk;29478;bus;10;52.352787;104.17755;0.0;217.0;None;None;None;57;397;375
2024-12-13 5:20:59;2024-12-13 5:20:13;irkutsk;29449;bus;10;52.361366;104.17178;11.944444;138.0;None;None;None;46;16;25
2024-12-13 5:21:24;2024-12-13 5:20:29;irkutsk;29449;bus;10;52.360153;104.17335;7.5;148.0;None;None;None;55;53;25
2024-12-13 5:21:49;2024-12-13 5:21:22;irkutsk;29449;bus;10;52.35647;104.176926;11.666667;156.0;None;None;None;27;16;50
2024-12-13 5:22:39;2024-12-13 5:21:38;irkutsk;29449;bus;10;52.354965;104.177956;9.444444;144.0;None;None;None;61;43;25
2024-12-13 5:23:04;2024-12-13 5:22:21;irkutsk;29449;bus;10;52.352806;104.176186;5.0;219.0;None;None;None;43;8;25
2024-12-13 5:23:29;2024-12-13 5:22:29;irkutsk;29449;bus;10;52.35255;104.17599;2.777778;177.0;None;None;None;60;41;25
2024-12-13 5:23:54;2024-12-13 5:23:10;irkutsk;29449;bus;10;52.35274;104.177345;3.333333;32.0;None;None;None;44;29;25
2024-12-13 5:24:19;2024-12-13 5:23:39;irkutsk;29449;bus;10;52.352783;104.17742;0.0;40.0;None;None;None;40;20;25
2024-12-13 5:24:44;2024-12-13 5:23:59;irkutsk;29449;bus;10;52.352783;104.17742;0.0;40.0;None;None;None;45;164;150
2024-12-13 5:27:14;2024-12-13 5:26:39;irkutsk;29478;bus;10;52.352787;104.17755;0.833333;41.0;None;None;None;35;25;25
2024-12-13 5:27:14;2024-12-13 5:26:43;irkutsk;29449;bus;10;52.35279;104.177475;0.833333;60.0;None;None;None;31;9;25
2024-12-13 5:27:39;2024-12-13 5:26:52;irkutsk;29449;bus;10;52.352783;104.17761;1.111111;130.0;None;None;None;47;29;25
2024-12-13 5:27:39;2024-12-13 5:27:04;irkutsk;29478;bus;10;52.35227;104.17747;4.166667;249.0;None;None;None;35;10;25
2024-12-13 5:27:39;2024-12-13 5:27:14;irkutsk;27648;bus;10;52.3529;104.17944;0.0;53.0;None;None;None;25;51;50
2024-12-13 5:28:04;2024-12-13 5:27:14;irkutsk;29478;bus;10;52.352318;104.17694;2.5;298.0;None;None;None;50;42;25
2024-12-13 5:28:04;2024-12-13 5:27:21;irkutsk;29449;bus;10;52.35273;104.17856;3.611111;21.0;None;None;None;43;45;50
2024-12-13 5:28:29;2024-12-13 5:27:56;irkutsk;29478;bus;10;52.35247;104.176544;0.0;291.0;None;None;None;33;5;50
2024-12-13 5:29:19;2024-12-13 5:28:01;irkutsk;29478;bus;10;52.35247;104.176544;0.0;291.0;None;None;None;78;42;25
2024-12-13 5:28:29;2024-12-13 5:28:05;irkutsk;27648;bus;10;52.3529;104.17944;0.0;53.0;None;None;None;24;38;50
2024-12-13 5:28:54;2024-12-13 5:28:06;irkutsk;29449;bus;10;52.353096;104.17879;0.0;26.0;None;None;None;48;35;25
2024-12-13 5:29:19;2024-12-13 5:28:41;irkutsk;29449;bus;10;52.353146;104.17889;1.944444;72.0;None;None;None;38;6;25
2024-12-13 5:29:19;2024-12-13 5:28:43;irkutsk;27648;bus;10;52.352814;104.179436;0.0;53.0;None;None;None;36;30;25
2024-12-13 5:29:44;2024-12-13 5:28:43;irkutsk;29478;bus;10;52.352486;104.17657;1.388889;121.0;None;None;None;61;60;25
2024-12-13 5:29:44;2024-12-13 5:28:47;irkutsk;29449;bus;10;52.35313;104.17902;1.666667;133.0;None;None;None;57;39;25
2024-12-13 5:29:44;2024-12-13 5:29:13;irkutsk;27648;bus;10;52.35283;104.17941;0.0;331.0;None;None;None;31;8;25
2024-12-13 5:30:09;2024-12-13 5:29:21;irkutsk;27648;bus;10;52.35283;104.17941;0.0;331.0;None;None;None;48;586;551
2024-12-13 5:30:09;2024-12-13 5:29:26;irkutsk;29449;bus;10;52.353115;104.17916;0.555556;198.0;None;None;None;43;25;25
2024-12-13 5:30:09;2024-12-13 5:29:43;irkutsk;29478;bus;10;52.352486;104.17656;0.555556;105.0;None;None;None;26;17;25
2024-12-13 5:30:34;2024-12-13 5:29:51;irkutsk;29449;bus;10;52.353065;104.17914;1.111111;26.0;None;None;None;43;33;50
2024-12-13 5:30:34;2024-12-13 5:30:00;irkutsk;29478;bus;10;52.352432;104.17671;1.111111;112.0;None;None;None;34;34;50
2024-12-13 5:31:24;2024-12-13 5:30:24;irkutsk;29449;bus;10;52.353096;104.17914;0.0;342.0;None;None;None;60;131;100
2024-12-13 5:31:24;2024-12-13 5:30:34;irkutsk;29478;bus;10;52.352196;104.17733;0.833333;320.0;None;None;None;50;37;25
2024-12-13 5:31:49;2024-12-13 5:31:11;irkutsk;29478;bus;10;52.352608;104.17818;3.055556;124.0;None;None;None;38;6;25
2024-12-13 5:32:14;2024-12-13 5:31:17;irkutsk;29478;bus;10;52.352657;104.17846;4.444444;42.0;None;None;None;57;56;25
2024-12-13 5:32:39;2024-12-13 5:32:13;irkutsk;29478;bus;10;52.353195;104.17897;0.0;116.0;None;None;None;26;26;50
2024-12-13 5:33:04;2024-12-13 5:32:35;irkutsk;29449;bus;10;52.353092;104.17917;0.833333;127.0;None;None;None;29;51;75
2024-12-13 5:33:29;2024-12-13 5:32:39;irkutsk;29478;bus;10;52.35319;104.178986;0.833333;116.0;None;None;None;50;14;0
2024-12-13 5:33:29;2024-12-13 5:32:53;irkutsk;29478;bus;10;52.35313;104.17915;1.111111;115.0;None;None;None;36;59;50
2024-12-13 5:34:19;2024-12-13 5:33:26;irkutsk;29449;bus;10;52.35317;104.179634;0.0;347.0;None;None;None;53;10;0
2024-12-13 5:34:19;2024-12-13 5:33:36;irkutsk;29449;bus;10;52.35317;104.179634;0.0;347.0;None;None;None;43;600;601
2024-12-13 5:34:19;2024-12-13 5:33:52;irkutsk;29478;bus;10;52.35312;104.179214;0.0;98.0;None;None;None;27;7;25
2024-12-13 5:34:44;2024-12-13 5:33:59;irkutsk;29478;bus;10;52.35312;104.179214;0.833333;166.0;None;None;None;45;63;50
2024-12-13 5:35:34;2024-12-13 5:35:02;irkutsk;29478;bus;10;52.35311;104.17925;0.0;65.0;None;None;None;32;97;100
2024-12-13 5:37:14;2024-12-13 5:36:39;irkutsk;29478;bus;10;52.35311;104.17925;0.833333;64.0;None;None;None;35;33;26
2024-12-13 5:37:40;2024-12-13 5:37:12;irkutsk;29478;bus;10;52.35309;104.17923;0.0;72.0;None;None;None;28;28;25
2024-12-13 5:38:05;2024-12-13 5:37:40;irkutsk;29478;bus;10;52.353043;104.17939;1.388889;141.0;None;None;None;25;8;25
2024-12-13 5:38:30;2024-12-13 5:37:48;irkutsk;29478;bus;10;52.352943;104.17939;2.5;166.0;None;None;None;42;23;50
2024-12-13 5:39:20;2024-12-13 5:38:11;irkutsk;29478;bus;10;52.352947;104.17943;1.111111;28.0;None;None;None;69;45;25
2024-12-13 5:39:45;2024-12-13 5:38:56;irkutsk;29478;bus;10;52.353077;104.17952;0.0;10.0;None;None;None;49;20;25
2024-12-13 5:39:20;2024-12-13 5:39:07;irkutsk;27648;bus;10;52.35292;104.17943;0.0;344.0;None;None;None;13;586;600
2024-12-13 5:40:10;2024-12-13 5:39:16;irkutsk;29478;bus;10;52.353077;104.17952;0.0;10.0;None;None;None;54;601;575
2024-12-13 5:44:20;2024-12-13 5:43:36;irkutsk;29449;bus;10;52.35317;104.179634;0.0;347.0;None;None;None;44;601;575
2024-12-13 5:49:20;2024-12-13 5:48:53;irkutsk;27648;bus;10;52.35292;104.17943;0.0;344.0;None;None;None;27;586;601
2024-12-13 5:49:45;2024-12-13 5:49:17;irkutsk;29478;bus;10;52.353077;104.17952;0.0;4.0;None;None;None;28;600;601
2024-12-13 5:53:55;2024-12-13 5:53:37;irkutsk;29449;bus;10;52.35317;104.179634;0.0;113.0;None;None;None;18;601;626
2024-12-13 5:59:21;2024-12-13 5:58:39;irkutsk;27648;bus;10;52.35292;104.17943;0.0;344.0;None;None;None;42;303;300
2024-12-13 5:59:46;2024-12-13 5:59:17;irkutsk;29478;bus;10;52.353077;104.17952;0.0;358.0;None;None;None;29;601;600
2024-12-13 6:04:21;2024-12-13 6:03:38;irkutsk;29449;bus;10;52.35317;104.179634;0.0;155.0;None;None;None;43;600;576
2024-12-13 6:04:21;2024-12-13 6:03:42;irkutsk;27648;bus;10;52.35298;104.17951;0.0;27.0;None;None;None;39;11;25
2024-12-13 6:04:46;2024-12-13 6:03:53;irkutsk;27648;bus;10;52.353104;104.17926;1.944444;274.0;None;None;None;53;35;25
2024-12-13 6:05:11;2024-12-13 6:04:28;irkutsk;27648;bus;10;52.35312;104.17918;0.0;286.0;None;None;None;43;42;25
2024-12-13 6:05:36;2024-12-13 6:05:10;irkutsk;27648;bus;10;52.352314;104.17808;5.277778;228.0;None;None;None;26;5;25
2024-12-13 6:06:01;2024-12-13 6:05:15;irkutsk;27648;bus;10;52.352207;104.17773;5.555556;253.0;None;None;None;46;40;25
2024-12-13 6:06:26;2024-12-13 6:05:55;irkutsk;27648;bus;10;52.35242;104.17589;4.722222;206.0;None;None;None;31;31;25
2024-12-13 6:06:51;2024-12-13 6:06:26;irkutsk;27648;bus;10;52.350983;104.17463;3.888889;227.0;None;None;None;25;12;25
2024-12-13 6:07:16;2024-12-13 6:06:38;irkutsk;27648;bus;10;52.351288;104.17342;11.388889;294.0;None;None;None;38;44;50
2024-12-13 6:08:06;2024-12-13 6:07:22;irkutsk;27648;bus;10;52.35335;104.166725;14.722222;297.0;None;None;None;44;54;25
2024-12-13 6:08:31;2024-12-13 6:08:16;irkutsk;27648;bus;10;52.355377;104.16013;13.888889;297.0;None;None;None;15;57;75
2024-12-13 6:09:46;2024-12-13 6:09:13;irkutsk;27648;bus;10;52.3574;104.15354;10.833333;296.0;None;None;None;33;50;50
2024-12-13 6:09:46;2024-12-13 6:09:18;irkutsk;29478;bus;10;52.353077;104.17952;0.0;86.0;None;None;None;28;600;601
2024-12-13 6:10:36;2024-12-13 6:10:03;irkutsk;27648;bus;10;52.35942;104.146904;10.833333;296.0;None;None;None;33;60;50
2024-12-13 6:11:26;2024-12-13 6:11:03;irkutsk;27648;bus;10;52.360195;104.14428;0.0;292.0;None;None;None;23;11;26
2024-12-13 6:11:52;2024-12-13 6:11:14;irkutsk;27648;bus;10;52.360195;104.14428;0.0;292.0;None;None;None;38;25;50
2024-12-13 6:12:42;2024-12-13 6:11:39;irkutsk;27648;bus;10;52.359295;104.14254;11.388889;206.0;None;None;None;63;48;0
2024-12-13 6:12:42;2024-12-13 6:12:27;irkutsk;27648;bus;10;52.35536;104.139244;4.444444;259.0;None;None;None;15;27;50
2024-12-13 6:13:32;2024-12-13 6:12:54;irkutsk;27648;bus;10;52.356327;104.13593;2.777778;304.0;None;None;None;38;39;25
2024-12-13 6:13:57;2024-12-13 6:13:33;irkutsk;27648;bus;10;52.35642;104.13583;0.0;331.0;None;None;None;24;88;75
2024-12-13 6:13:57;2024-12-13 6:13:38;irkutsk;29449;bus;10;52.35317;104.179634;0.0;260.0;None;None;None;19;601;625
2024-12-13 6:15:12;2024-12-13 6:15:01;irkutsk;27648;bus;10;52.35644;104.13581;0.833333;331.0;None;None;None;11;44;50
2024-12-13 6:16:02;2024-12-13 6:15:45;irkutsk;27648;bus;10;52.35658;104.13566;0.833333;279.0;None;None;None;17;31;50
2024-12-13 6:16:52;2024-12-13 6:16:16;irkutsk;27648;bus;10;52.356583;104.13564;0.0;277.0;None;None;None;36;268;250
2024-12-13 6:19:47;2024-12-13 6:19:18;irkutsk;29478;bus;10;52.353077;104.17952;0.0;230.0;None;None;None;29;601;601
2024-12-13 6:21:02;2024-12-13 6:20:44;irkutsk;27648;bus;10;52.35659;104.13566;0.833333;96.0;None;None;None;18;33;75
2024-12-13 6:22:17;2024-12-13 6:21:17;irkutsk;27648;bus;10;52.356594;104.13568;0.833333;93.0;None;None;None;60;31;25
2024-12-13 6:22:42;2024-12-13 6:21:48;irkutsk;27648;bus;10;52.356594;104.13569;0.0;299.0;None;None;None;54;27;25
2024-12-13 6:23:07;2024-12-13 6:22:15;irkutsk;27648;bus;10;52.356613;104.135635;0.833333;117.0;None;None;None;52;32;50
2024-12-13 6:23:57;2024-12-13 6:22:47;irkutsk;27648;bus;10;52.356632;104.13563;0.555556;7.0;None;None;None;70;129;75
2024-12-13 6:24:22;2024-12-13 6:23:39;irkutsk;29449;bus;10;52.35317;104.179634;0.0;103.0;None;None;None;43;600;576
2024-12-13 6:25:12;2024-12-13 6:24:56;irkutsk;27648;bus;10;52.356583;104.13551;0.833333;230.0;None;None;None;16;1;50
2024-12-13 6:26:02;2024-12-13 6:24:57;irkutsk;27648;bus;10;52.35658;104.135506;0.833333;228.0;None;None;None;65;60;25
2024-12-13 6:26:27;2024-12-13 6:25:57;irkutsk;27648;bus;10;52.35537;104.13948;2.5;30.0;None;None;None;30;17;26
2024-12-13 6:26:53;2024-12-13 6:26:14;irkutsk;27648;bus;10;52.35627;104.140144;11.111111;27.0;None;None;None;39;52;49
2024-12-13 6:27:42;2024-12-13 6:27:06;irkutsk;27648;bus;10;52.36003;104.14324;5.0;38.0;None;None;None;36;5;25
2024-12-13 6:28:07;2024-12-13 6:27:11;irkutsk;27648;bus;10;52.360176;104.14341;2.777778;19.0;None;None;None;56;36;25
2024-12-13 6:28:32;2024-12-13 6:27:47;irkutsk;27648;bus;10;52.360306;104.14373;5.833333;96.0;None;None;None;45;22;26
2024-12-13 6:28:58;2024-12-13 6:28:09;irkutsk;27648;bus;10;52.35939;104.147;14.444444;117.0;None;None;None;49;38;25
2024-12-13 6:29:23;2024-12-13 6:28:47;irkutsk;27648;bus;10;52.35726;104.15387;6.111111;134.0;None;None;None;36;18;50
2024-12-13 6:30:13;2024-12-13 6:29:05;irkutsk;27648;bus;10;52.356483;104.15422;5.277778;114.0;None;None;None;68;41;25
2024-12-13 6:29:48;2024-12-13 6:29:19;irkutsk;29478;bus;10;52.353077;104.17952;0.0;269.0;None;None;None;29;601;600
2024-12-13 6:30:38;2024-12-13 6:29:46;irkutsk;27648;bus;10;52.356285;104.154945;3.055556;88.0;None;None;None;52;50;25
2024-12-13 6:31:03;2024-12-13 6:30:36;irkutsk;27648;bus;10;52.35641;104.15658;6.388889;114.0;None;None;None;27;51;50
2024-12-13 6:31:53;2024-12-13 6:31:27;irkutsk;27648;bus;10;52.354397;104.163216;11.944444;117.0;None;None;None;26;13;25
2024-12-13 6:32:18;2024-12-13 6:31:40;irkutsk;27648;bus;10;52.353928;104.16467;2.5;113.0;None;None;None;38;57;50
2024-12-13 6:33:08;2024-12-13 6:32:37;irkutsk;27648;bus;10;52.351906;104.17133;8.055556;115.0;None;None;None;31;61;75
2024-12-13 6:34:23;2024-12-13 6:33:38;irkutsk;27648;bus;10;52.351162;104.1737;7.5;118.0;None;None;None;45;39;25
2024-12-13 6:33:58;2024-12-13 6:33:39;irkutsk;29449;bus;10;52.35317;104.179634;0.0;151.0;None;None;None;19;394;400
2024-12-13 6:34:48;2024-12-13 6:34:17;irkutsk;27648;bus;10;52.350693;104.175285;3.333333;106.0;None;None;None;31;3;25
2024-12-13 6:35:13;2024-12-13 6:34:20;irkutsk;27648;bus;10;52.350643;104.17548;6.111111;116.0;None;None;None;53;64;50
2024-12-13 6:36:03;2024-12-13 6:35:24;irkutsk;27648;bus;10;52.349243;104.17995;6.111111;119.0;None;None;None;39;62;50
2024-12-13 6:36:53;2024-12-13 6:36:26;irkutsk;27648;bus;10;52.348087;104.183235;6.666667;129.0;None;None;None;27;6;25
2024-12-13 6:37:18;2024-12-13 6:36:32;irkutsk;27648;bus;10;52.34772;104.18381;11.388889;136.0;None;None;None;46;53;50
2024-12-13 6:38:08;2024-12-13 6:37:25;irkutsk;27648;bus;10;52.344368;104.18872;10.833333;137.0;None;None;None;43;62;50
2024-12-13 6:38:58;2024-12-13 6:38:27;irkutsk;27648;bus;10;52.34109;104.19355;3.611111;139.0;None;None;None;31;63;50
2024-12-13 6:39:48;2024-12-13 6:39:20;irkutsk;29478;bus;10;52.353077;104.17952;0.0;22.0;None;None;None;28;600;601
2024-12-13 6:39:48;2024-12-13 6:39:30;irkutsk;27648;bus;10;52.339153;104.19632;9.166667;138.0;None;None;None;18;37;50
2024-12-13 6:40:38;2024-12-13 6:40:07;irkutsk;27648;bus;10;52.33803;104.197945;4.166667;126.0;None;None;None;31;3;25
2024-12-13 6:41:03;2024-12-13 6:40:10;irkutsk;27648;bus;10;52.33802;104.19811;4.444444;70.0;None;None;None;53;51;25
2024-12-13 6:40:38;2024-12-13 6:40:13;irkutsk;29449;bus;10;52.35317;104.179634;0.0;161.0;None;None;None;25;7;50
2024-12-13 6:41:28;2024-12-13 6:40:20;irkutsk;29449;bus;10;52.353157;104.179825;0.0;92.0;None;None;None;68;600;551
2024-12-13 6:41:28;2024-12-13 6:41:01;irkutsk;27648;bus;10;52.33842;104.1989;4.444444;54.0;None;None;None;27;61;75
2024-12-13 6:42:43;2024-12-13 6:42:02;irkutsk;27648;bus;10;52.340744;104.20369;0.0;59.0;None;None;None;41;21;25
2024-12-13 6:43:08;2024-12-13 6:42:23;irkutsk;27648;bus;10;52.34084;104.204445;6.111111;142.0;None;None;None;45;19;25
2024-12-13 6:43:33;2024-12-13 6:42:42;irkutsk;27648;bus;10;52.339996;104.20556;5.833333;139.0;None;None;None;51;48;25
2024-12-13 6:43:58;2024-12-13 6:43:30;irkutsk;27648;bus;10;52.337704;104.208786;4.722222;151.0;None;None;None;28;29;25
2024-12-13 6:44:23;2024-12-13 6:43:59;irkutsk;27648;bus;10;52.337627;104.208916;3.055556;126.0;None;None;None;24;11;50
2024-12-13 6:45:13;2024-12-13 6:44:10;irkutsk;27648;bus;10;52.337296;104.209496;6.111111;136.0;None;None;None;63;32;25
2024-12-13 6:45:38;2024-12-13 6:44:42;irkutsk;27648;bus;10;52.335766;104.21154;4.166667;206.0;None;None;None;56;3;26
2024-12-13 6:46:04;2024-12-13 6:44:45;irkutsk;27648;bus;10;52.335682;104.2114;4.444444;233.0;None;None;None;79;78;24
2024-12-13 6:46:28;2024-12-13 6:46:03;irkutsk;27648;bus;10;52.332993;104.20589;1.944444;249.0;None;None;None;25;33;26
2024-12-13 6:46:54;2024-12-13 6:46:36;irkutsk;27648;bus;10;52.332985;104.20586;0.0;252.0;None;None;None;18;30;50
2024-12-13 6:47:44;2024-12-13 6:47:06;irkutsk;27648;bus;10;52.332825;104.20554;5.555556;214.0;None;None;None;38;4;25
2024-12-13 6:48:09;2024-12-13 6:47:10;irkutsk;27648;bus;10;52.332645;104.20556;6.388889;144.0;None;None;None;59;56;25
2024-12-13 6:48:34;2024-12-13 6:48:06;irkutsk;27648;bus;10;52.32995;104.20905;3.333333;147.0;None;None;None;28;27;25
2024-12-13 6:48:59;2024-12-13 6:48:33;irkutsk;27648;bus;10;52.329475;104.21029;8.333333;70.0;None;None;None;26;10;25
2024-12-13 6:49:24;2024-12-13 6:48:43;irkutsk;27648;bus;10;52.329754;104.212006;12.777778;78.0;None;None;None;41;33;50
2024-12-13 6:50:14;2024-12-13 6:49:16;irkutsk;27648;bus;10;52.33085;104.21925;15.555556;76.0;None;None;None;58;34;25
2024-12-13 6:49:49;2024-12-13 6:49:20;irkutsk;29478;bus;10;52.353077;104.17952;0.0;127.0;None;None;None;29;601;600
2024-12-13 6:50:39;2024-12-13 6:49:50;irkutsk;27648;bus;10;52.331783;104.2257;15.0;81.0;None;None;None;49;41;25
2024-12-13 6:50:39;2024-12-13 6:50:20;irkutsk;29449;bus;10;52.353165;104.179726;0.0;45.0;None;None;None;19;151;150
2024-12-13 6:51:04;2024-12-13 6:50:31;irkutsk;27648;bus;10;52.33107;104.23005;3.611111;125.0;None;None;None;33;38;25
2024-12-13 6:51:29;2024-12-13 6:51:09;irkutsk;27648;bus;10;52.330242;104.23171;3.611111;140.0;None;None;None;20;32;25
2024-12-13 6:51:54;2024-12-13 6:51:41;irkutsk;27648;bus;10;52.32946;104.23296;2.777778;122.0;None;None;None;13;23;50
2024-12-13 6:52:44;2024-12-13 6:52:04;irkutsk;27648;bus;10;52.329334;104.233246;3.888889;136.0;None;None;None;40;14;25
2024-12-13 6:53:09;2024-12-13 6:52:18;irkutsk;27648;bus;10;52.329025;104.2341;3.611111;46.0;None;None;None;51;41;25
2024-12-13 6:53:09;2024-12-13 6:52:51;irkutsk;29449;bus;10;52.35311;104.17971;0.0;229.0;None;None;None;18;29;50
2024-12-13 6:53:34;2024-12-13 6:52:59;irkutsk;27648;bus;10;52.329777;104.23417;6.666667;351.0;None;None;None;35;60;50
2024-12-13 6:53:59;2024-12-13 6:53:20;irkutsk;29449;bus;10;52.3531;104.179596;0.0;231.0;None;None;None;39;19;25
2024-12-13 6:54:24;2024-12-13 6:53:39;irkutsk;29449;bus;10;52.35309;104.17954;0.0;231.0;None;None;None;45;41;25
2024-12-13 6:54:24;2024-12-13 6:53:59;irkutsk;27648;bus;10;52.334293;104.23345;12.777778;353.0;None;None;None;25;41;50
2024-12-13 6:54:49;2024-12-13 6:54:20;irkutsk;29449;bus;10;52.35313;104.17904;1.944444;277.0;None;None;None;29;30;25
2024-12-13 6:55:14;2024-12-13 6:54:40;irkutsk;27648;bus;10;52.338577;104.232605;10.277778;341.0;None;None;None;34;2;25
2024-12-13 6:55:39;2024-12-13 6:54:42;irkutsk;27648;bus;10;52.338745;104.23246;11.111111;325.0;None;None;None;57;53;25
2024-12-13 6:55:14;2024-12-13 6:54:50;irkutsk;29449;bus;10;52.35236;104.178116;3.333333;228.0;None;None;None;24;4;25
2024-12-13 6:55:39;2024-12-13 6:54:54;irkutsk;29449;bus;10;52.352295;104.17794;3.888889;247.0;None;None;None;45;39;25
2024-12-13 6:56:04;2024-12-13 6:55:33;irkutsk;29449;bus;10;52.352547;104.17632;1.944444;300.0;None;None;None;31;26;25
2024-12-13 6:56:04;2024-12-13 6:55:35;irkutsk;27648;bus;10;52.342133;104.22686;5.833333;326.0;None;None;None;29;34;50
2024-12-13 6:56:29;2024-12-13 6:55:59;irkutsk;29449;bus;10;52.352562;104.17605;3.611111;217.0;None;None;None;30;10;25
2024-12-13 6:56:54;2024-12-13 6:56:09;irkutsk;27648;bus;10;52.34221;104.22671;1.388889;310.0;None;None;None;45;54;50
2024-12-13 6:56:54;2024-12-13 6:56:09;irkutsk;29449;bus;10;52.352245;104.17572;3.333333;204.0;None;None;None;45;54;50
2024-12-13 6:57:44;2024-12-13 6:57:03;irkutsk;29449;bus;10;52.35101;104.174675;2.777778;217.0;None;None;None;41;8;25
